doc_type	doc_id	num	date_str	description	url_metadata	lang	url_excel
lk_fisheries_monthly_fish_production_reports	2024-12-31-fish-production-novembe-6b864bff	fish-production-november-2024-excel-45-kb	2024-12-31	Fish Production - November 2024 [EXCEL - 45 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2024/11_Monthly_Fish_Production_-_NOVEMBER_2024_FINAL.xlsx
lk_fisheries_monthly_fish_production_reports	2024-12-31-fish-production-may-202-99bac3df	fish-production-may-2024-excel-44-kb	2024-12-31	Fish Production - May 2024 [EXCEL - 44 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2024/5_Monthly_Fish_Production_-_MAY_2024_FINAL.xlsx
lk_fisheries_monthly_fish_production_reports	2024-12-31-fish-production-march-2-b6482ea7	fish-production-march-2024-excel-44-kb	2024-12-31	Fish Production - March 2024 [EXCEL - 44 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2024/3_Monthly_Fish_Production_-_MAR_2024_FINAL.xlsx
lk_fisheries_monthly_fish_production_reports	2024-12-31-fish-production-june-20-d6107441	fish-production-june-2024-excel-45-kb	2024-12-31	Fish Production - June 2024 [EXCEL - 45 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2024/6_Monthly_Fish_Production_-_JUNE_2024_FINAL.xlsx
lk_fisheries_monthly_fish_production_reports	2024-12-31-fish-production-july-20-4d39e454	fish-production-july-2024-excel-45-kb	2024-12-31	Fish Production - July 2024 [EXCEL - 45 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2024/7_Monthly_Fish_Production_-_JULY_2024_FINAL.xlsx
lk_fisheries_monthly_fish_production_reports	2024-12-31-fish-production-january-83bf129e	fish-production-january-2024-excel-44-kb	2024-12-31	Fish Production - January 2024 [EXCEL - 44 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2024/1_Monthly_Fish_Production_-_JAN_2024_FINAL.xlsx
lk_fisheries_monthly_fish_production_reports	2024-12-31-fish-production-februar-760d53b6	fish-production-february-2024-excel-44-kb	2024-12-31	Fish Production - February 2024 [EXCEL - 44 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2024/2_Monthly_Fish_Production_-_FEB_2024_FINAL.xlsx
lk_fisheries_monthly_fish_production_reports	2024-12-31-fish-production-decembe-73ffa6f3	fish-production-december-2024-excel-45-kb	2024-12-31	Fish Production - December 2024 [EXCEL - 45 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2024/12_Monthly_Fish_Production_-_DECEMBER_2024_FINAL_REVISED.xlsx
lk_fisheries_monthly_fish_production_reports	2024-12-31-fish-production-august--4e5478aa	fish-production-august-2024-excel-45-kb	2024-12-31	Fish Production - August 2024 [EXCEL - 45 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2024/8_Monthly_Fish_Production_-_AUGUST_2024_FINAL_REVISED.xlsx
lk_fisheries_monthly_fish_production_reports	2024-12-31-fish-production-april-2-a99cfa3d	fish-production-april-2024-excel-44-kb	2024-12-31	Fish Production - April 2024 [EXCEL - 44 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2024/4_Monthly_Fish_Production_-_APR_2024_FINAL.xlsx
lk_fisheries_monthly_fish_production_reports	2024-12-01-fish-production-decembe-73ffa6f3	fish-production-december-2024-excel-45-kb	2024-12-01	Fish Production - December 2024 [EXCEL - 45 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2024/12_Monthly_Fish_Production_-_DECEMBER_2024_FINAL_REVISED.xlsx
lk_fisheries_monthly_fish_production_reports	2024-11-01-fish-production-novembe-6b864bff	fish-production-november-2024-excel-45-kb	2024-11-01	Fish Production - November 2024 [EXCEL - 45 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2024/11_Monthly_Fish_Production_-_NOVEMBER_2024_FINAL.xlsx
lk_fisheries_monthly_fish_production_reports	2024-10-01-fish-production-october-8e6fa6a7	fish-production-october-2024-excel-45-kb	2024-10-01	Fish Production - October 2024 [EXCEL - 45 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2024/10_Monthly_Fish_Production_-_OCTOBER_2024_FINAL_REVISED.xlsx
lk_fisheries_monthly_fish_production_reports	2024-09-01-fish-production-septemb-9df8e3d0	fish-production-september-2024-excel-45-kb	2024-09-01	Fish Production - September 2024 [EXCEL - 45 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2024/9_Monthly_Fish_Production_-_SEPTEMBER_2024_FINAL_REVISED.xlsx
lk_fisheries_monthly_fish_production_reports	2024-08-01-fish-production-august--4e5478aa	fish-production-august-2024-excel-45-kb	2024-08-01	Fish Production - August 2024 [EXCEL - 45 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2024/8_Monthly_Fish_Production_-_AUGUST_2024_FINAL_REVISED.xlsx
lk_fisheries_monthly_fish_production_reports	2024-07-01-fish-production-july-20-4d39e454	fish-production-july-2024-excel-45-kb	2024-07-01	Fish Production - July 2024 [EXCEL - 45 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2024/7_Monthly_Fish_Production_-_JULY_2024_FINAL.xlsx
lk_fisheries_monthly_fish_production_reports	2024-06-01-fish-production-june-20-d6107441	fish-production-june-2024-excel-45-kb	2024-06-01	Fish Production - June 2024 [EXCEL - 45 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2024/6_Monthly_Fish_Production_-_JUNE_2024_FINAL.xlsx
lk_fisheries_monthly_fish_production_reports	2024-05-01-fish-production-may-202-99bac3df	fish-production-may-2024-excel-44-kb	2024-05-01	Fish Production - May 2024 [EXCEL - 44 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2024/5_Monthly_Fish_Production_-_MAY_2024_FINAL.xlsx
lk_fisheries_monthly_fish_production_reports	2024-04-01-fish-production-april-2-a99cfa3d	fish-production-april-2024-excel-44-kb	2024-04-01	Fish Production - April 2024 [EXCEL - 44 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2024/4_Monthly_Fish_Production_-_APR_2024_FINAL.xlsx
lk_fisheries_monthly_fish_production_reports	2024-03-01-fish-production-march-2-b6482ea7	fish-production-march-2024-excel-44-kb	2024-03-01	Fish Production - March 2024 [EXCEL - 44 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2024/3_Monthly_Fish_Production_-_MAR_2024_FINAL.xlsx
lk_fisheries_monthly_fish_production_reports	2024-02-01-fish-production-februar-760d53b6	fish-production-february-2024-excel-44-kb	2024-02-01	Fish Production - February 2024 [EXCEL - 44 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2024/2_Monthly_Fish_Production_-_FEB_2024_FINAL.xlsx
lk_fisheries_monthly_fish_production_reports	2024-01-01-fish-production-january-83bf129e	fish-production-january-2024-excel-44-kb	2024-01-01	Fish Production - January 2024 [EXCEL - 44 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2024/1_Monthly_Fish_Production_-_JAN_2024_FINAL.xlsx
lk_fisheries_monthly_fish_production_reports	2023-12-31-fish-production-septemb-bdf2e354	fish-production-september-2023-revised-reportexcel-44-kb	2023-12-31	Fish Production - September 2023 (Revised Report)[EXCEL - 44 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2023/9_Monthly_Fish_Production_-_SEP_2023.xlsx
lk_fisheries_monthly_fish_production_reports	2023-12-31-fish-production-october-3d543a0c	fish-production-october-2023-excel-44-kb	2023-12-31	Fish Production - October 2023 [EXCEL - 44 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2023/10_Monthly_Fish_Production_-_OCT_2023.xlsx
lk_fisheries_monthly_fish_production_reports	2023-12-31-fish-production-novembe-e34786c5	fish-production-november-2023-excel-44-kb	2023-12-31	Fish Production - November 2023 [EXCEL - 44 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2023/11_Monthly_Fish_Production_-_NOV_2023_PROVISIONAL.xlsx
lk_fisheries_monthly_fish_production_reports	2023-12-31-fish-production-may-202-6826f622	fish-production-may-2023-revised-reportexcel-43-kb	2023-12-31	Fish Production - May 2023 (Revised Report)[EXCEL - 43 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2023/5_Monthly_Fish_Production_-_MAY_2023.xlsx
lk_fisheries_monthly_fish_production_reports	2023-12-31-fish-production-march-2-680cd9e9	fish-production-march-2023-revised-reportexcel-43-kb	2023-12-31	Fish Production - March 2023 (Revised Report)[EXCEL - 43 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2023/3_Monthly_Fish_Production_-_MAR_2023.xlsx
lk_fisheries_monthly_fish_production_reports	2023-12-31-fish-production-june-20-9ef60fa1	fish-production-june-2023-revised-reportexcel-43-kb	2023-12-31	Fish Production - June 2023 (Revised Report)[EXCEL - 43 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2023/6_Monthly_Fish_Production_-_JUN_2023.xlsx
lk_fisheries_monthly_fish_production_reports	2023-12-31-fish-production-july-20-fdc184a2	fish-production-july-2023-revised-reportexcel-43-kb	2023-12-31	Fish Production - July 2023 (Revised Report)[EXCEL - 43 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2023/7_Monthly_Fish_Production_-_JUL_2023.xlsx
lk_fisheries_monthly_fish_production_reports	2023-12-31-fish-production-january-3402bfba	fish-production-january-2023-revised-reportexcel-43-kb	2023-12-31	Fish Production - January 2023 (Revised Report)[EXCEL - 43 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2023/1_Monthly_Fish_Production_-_JAN_2023.xlsx
lk_fisheries_monthly_fish_production_reports	2023-12-31-fish-production-februar-c685a5a2	fish-production-february-2023-revised-reportexcel-43-kb	2023-12-31	Fish Production - February 2023 (Revised Report)[EXCEL - 43 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2023/2_Monthly_Fish_Production_-_FEB_2023.xlsx
lk_fisheries_monthly_fish_production_reports	2023-12-31-fish-production-decembe-94567ac0	fish-production-december-2023-excel-44-kb	2023-12-31	Fish Production - December 2023 [EXCEL - 44 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2023/12_Monthly_Fish_Production_-_DEC_2023_FINAL.xlsx
lk_fisheries_monthly_fish_production_reports	2023-12-31-fish-production-august--9770d9a3	fish-production-august-2023-revised-reportexcel-44-kb	2023-12-31	Fish Production - August 2023 (Revised Report)[EXCEL - 44 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2023/8_Monthly_Fish_Production_-_AUG_2023.xlsx
lk_fisheries_monthly_fish_production_reports	2023-12-31-fish-production-april-2-6dfb8a83	fish-production-april-2023-revised-reportexcel-43-kb	2023-12-31	Fish Production - April 2023 (Revised Report)[EXCEL - 43 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2023/4_Monthly_Fish_Production_-_APR_2023.xlsx
lk_fisheries_monthly_fish_production_reports	2023-12-01-fish-production-decembe-94567ac0	fish-production-december-2023-excel-44-kb	2023-12-01	Fish Production - December 2023 [EXCEL - 44 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2023/12_Monthly_Fish_Production_-_DEC_2023_FINAL.xlsx
lk_fisheries_monthly_fish_production_reports	2023-11-01-fish-production-novembe-e34786c5	fish-production-november-2023-excel-44-kb	2023-11-01	Fish Production - November 2023 [EXCEL - 44 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2023/11_Monthly_Fish_Production_-_NOV_2023_PROVISIONAL.xlsx
lk_fisheries_monthly_fish_production_reports	2023-10-01-fish-production-october-3d543a0c	fish-production-october-2023-excel-44-kb	2023-10-01	Fish Production - October 2023 [EXCEL - 44 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2023/10_Monthly_Fish_Production_-_OCT_2023.xlsx
lk_fisheries_monthly_fish_production_reports	2023-09-01-fish-production-septemb-bdf2e354	fish-production-september-2023-revised-reportexcel-44-kb	2023-09-01	Fish Production - September 2023 (Revised Report)[EXCEL - 44 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2023/9_Monthly_Fish_Production_-_SEP_2023.xlsx
lk_fisheries_monthly_fish_production_reports	2023-08-01-fish-production-august--9770d9a3	fish-production-august-2023-revised-reportexcel-44-kb	2023-08-01	Fish Production - August 2023 (Revised Report)[EXCEL - 44 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2023/8_Monthly_Fish_Production_-_AUG_2023.xlsx
lk_fisheries_monthly_fish_production_reports	2023-07-01-fish-production-july-20-fdc184a2	fish-production-july-2023-revised-reportexcel-43-kb	2023-07-01	Fish Production - July 2023 (Revised Report)[EXCEL - 43 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2023/7_Monthly_Fish_Production_-_JUL_2023.xlsx
lk_fisheries_monthly_fish_production_reports	2023-06-01-fish-production-june-20-9ef60fa1	fish-production-june-2023-revised-reportexcel-43-kb	2023-06-01	Fish Production - June 2023 (Revised Report)[EXCEL - 43 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2023/6_Monthly_Fish_Production_-_JUN_2023.xlsx
lk_fisheries_monthly_fish_production_reports	2023-05-01-fish-production-may-202-6826f622	fish-production-may-2023-revised-reportexcel-43-kb	2023-05-01	Fish Production - May 2023 (Revised Report)[EXCEL - 43 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2023/5_Monthly_Fish_Production_-_MAY_2023.xlsx
lk_fisheries_monthly_fish_production_reports	2023-04-01-fish-production-april-2-6dfb8a83	fish-production-april-2023-revised-reportexcel-43-kb	2023-04-01	Fish Production - April 2023 (Revised Report)[EXCEL - 43 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2023/4_Monthly_Fish_Production_-_APR_2023.xlsx
lk_fisheries_monthly_fish_production_reports	2023-03-01-fish-production-march-2-680cd9e9	fish-production-march-2023-revised-reportexcel-43-kb	2023-03-01	Fish Production - March 2023 (Revised Report)[EXCEL - 43 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2023/3_Monthly_Fish_Production_-_MAR_2023.xlsx
lk_fisheries_monthly_fish_production_reports	2023-02-01-fish-production-februar-c685a5a2	fish-production-february-2023-revised-reportexcel-43-kb	2023-02-01	Fish Production - February 2023 (Revised Report)[EXCEL - 43 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2023/2_Monthly_Fish_Production_-_FEB_2023.xlsx
lk_fisheries_monthly_fish_production_reports	2023-01-01-fish-production-january-3402bfba	fish-production-january-2023-revised-reportexcel-43-kb	2023-01-01	Fish Production - January 2023 (Revised Report)[EXCEL - 43 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/2023/1_Monthly_Fish_Production_-_JAN_2023.xlsx
lk_fisheries_monthly_fish_production_reports	2022-12-31-fish-production-september-2022	fish-production-september-2022	2022-12-31	Fish Production - September 2022	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/9_Monthly_Fish_Production_-_SEP_2022___FINAL2.xlsx
lk_fisheries_monthly_fish_production_reports	2022-12-31-fish-production-december-2022	fish-production-december-2022	2022-12-31	Fish Production - December 2022	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/12_Monthly_Fish_Production_-_DEC_2022__FINAL.xlsx
lk_fisheries_monthly_fish_production_reports	2022-12-31-fish-production-august--251ba87a	fish-production-august-2022-provisional	2022-12-31	Fish Production - August 2022  PROVISIONAL	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/8_Monthly_Fish_Production_-_AUG_2022___PROVISIONAL1.xlsx
lk_fisheries_monthly_fish_production_reports	2022-12-01-fish-production-december-2022	fish-production-december-2022	2022-12-01	Fish Production - December 2022	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/12_Monthly_Fish_Production_-_DEC_2022__FINAL.xlsx
lk_fisheries_monthly_fish_production_reports	2022-09-01-fish-production-september-2022	fish-production-september-2022	2022-09-01	Fish Production - September 2022	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/9_Monthly_Fish_Production_-_SEP_2022___FINAL2.xlsx
lk_fisheries_monthly_fish_production_reports	2022-08-01-fish-production-august--251ba87a	fish-production-august-2022-provisional	2022-08-01	Fish Production - August 2022  PROVISIONAL	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/8_Monthly_Fish_Production_-_AUG_2022___PROVISIONAL1.xlsx
lk_fisheries_monthly_fish_production_reports	2021-12-31-fish-production-june-2021	fish-production-june-2021	2021-12-31	Fish Production - June 2021	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/6_Monthly_Fish_Production_-_JUN_2021_1.xlsx
lk_fisheries_monthly_fish_production_reports	2021-06-01-fish-production-june-2021	fish-production-june-2021	2021-06-01	Fish Production - June 2021	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/6_Monthly_Fish_Production_-_JUN_2021_1.xlsx
lk_fisheries_monthly_fish_production_reports	2020-12-31-fish-production-september-2020	fish-production-september-2020	2020-12-31	Fish Production - September 2020	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/09_Monthly_Fish_Production_-_SEP_2020-1.xlsx
lk_fisheries_monthly_fish_production_reports	2020-12-31-fish-production-october-2020	fish-production-october-2020	2020-12-31	Fish Production - October 2020	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/statistics/production/10_Monthly_Fish_Production_-_OCT_2020_5.xlsx
lk_fisheries_monthly_fish_production_reports	2020-12-31-fish-production-may-2020	fish-production-may-2020	2020-12-31	Fish Production - May 2020	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/downloads/excel/2020/05_Monthly_Fish_Production_Estimate_-_May_2020_REVISED_1.xlsx
lk_fisheries_monthly_fish_production_reports	2020-12-31-fish-production-july-2020	fish-production-july-2020	2020-12-31	Fish Production - July 2020	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/downloads/excel/2020/07_Monthly_Fish_Production_-_July_2020_revised.xlsx
lk_fisheries_monthly_fish_production_reports	2020-12-31-fish-production-january-2020	fish-production-january-2020	2020-12-31	Fish Production - January 2020	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/downloads/excel/2020/1_Monthly_Fish_Production_-_January_2020.xlsx
lk_fisheries_monthly_fish_production_reports	2020-12-31-fish-production-december-2020	fish-production-december-2020	2020-12-31	Fish Production - December 2020	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/downloads/excel/2020/Copy_of_12_Monthly_Fish_Production_-_DEC_2020_REVISED-2.xlsx
lk_fisheries_monthly_fish_production_reports	2020-12-31-fish-production-august-2020	fish-production-august-2020	2020-12-31	Fish Production - August 2020	https://www.fisheries.gov.lk/web/index.php/en/statistics/monthly-fish-production	en	https://www.fisheries.gov.lk/web/images/downloads/excel/2020/08_Monthly_Fish_Production_-_Aug_2020_REVISED_4.xlsx
