doc_type	doc_id	num	date_str	description	url_metadata	lang	url_excel
lk_fisheries_weekly_fish_prices_reports	2024-03-22-4th-week-march-2024excel-22-kb	4th-week-march-2024excel-22-kb	2024-03-22	4th Week March 2024[EXCEL - 22 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Mar_4th_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-03-15-3rd-week-march-2024excel-21-kb	3rd-week-march-2024excel-21-kb	2024-03-15	3rd Week March 2024[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Mar_3rd_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-03-08-2nd-week-march-2024excel-21-kb	2nd-week-march-2024excel-21-kb	2024-03-08	2nd Week March 2024[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Mar_2nd_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-03-01-1st-week-march-2024excel-21-kb	1st-week-march-2024excel-21-kb	2024-03-01	1st Week March 2024[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Mar_1st_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-02-22-4th-week-february-2024e-6ff04c7a	4th-week-february-2024excel-21-kb	2024-02-22	4th Week February 2024[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Feb_4th_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-02-15-3rd-week-february-2024e-0dbf009c	3rd-week-february-2024excel-21-kb	2024-02-15	3rd Week February 2024[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Feb_3rd_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-02-08-2nd-week-february-2024e-71271caa	2nd-week-february-2024excel-21-kb	2024-02-08	2nd Week February 2024[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Feb_2nd_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-02-01-1st-week-february-2024e-25afdd97	1st-week-february-2024excel-21-kb	2024-02-01	1st Week February 2024[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Feb1st_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-01-22-4th-week-january-2024ex-407babf0	4th-week-january-2024excel-21-kb	2024-01-22	4th Week January 2024[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Jan_4th_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-01-15-3rd-week-january-2024ex-1d8f408b	3rd-week-january-2024excel-21-kb	2024-01-15	3rd Week January 2024[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Jan_3rd_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-01-08-2nd-week-january-2024ex-0d2803a9	2nd-week-january-2024excel-21-kb	2024-01-08	2nd Week January 2024[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Jan_2nd_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2024-01-01-1st-week-january-2024ex-508bded7	1st-week-january-2024excel-21-kb	2024-01-01	1st Week January 2024[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2024/Jan1st_week_2024.xlsx
lk_fisheries_weekly_fish_prices_reports	2023-12-22-4th-week-december-2023e-1f170239	4th-week-december-2023excel-22-kb	2023-12-22	4th Week December 2023[EXCEL - 22 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2023/Dec_4th_week_2023.xlsx
lk_fisheries_weekly_fish_prices_reports	2023-12-15-3rd-week-december-2023e-d4572ff7	3rd-week-december-2023excel-21-kb	2023-12-15	3rd Week December 2023[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2023/Dec_3rd_week_2023.xlsx
lk_fisheries_weekly_fish_prices_reports	2023-12-08-2nd-week-december-2023e-fbc7c86d	2nd-week-december-2023excel-20-kb	2023-12-08	2nd Week December 2023[EXCEL - 20 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2023/Dec_2nd_week_2023.xlsx
lk_fisheries_weekly_fish_prices_reports	2023-12-01-1st-week-december-2023e-73cfa33f	1st-week-december-2023excel-20-kb	2023-12-01	1st Week December 2023[EXCEL - 20 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2023/Dec1st_week_2023.xlsx
lk_fisheries_weekly_fish_prices_reports	2023-11-22-4th-week-november-2023e-83c5bc4f	4th-week-november-2023excel-22-kb	2023-11-22	4th Week November 2023[EXCEL - 22 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2023/nov_4th_week_2023.xlsx
lk_fisheries_weekly_fish_prices_reports	2023-11-15-3rd-week-november-2023e-9024e5c6	3rd-week-november-2023excel-22-kb	2023-11-15	3rd Week November 2023[EXCEL - 22 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2023/nov_3rd_week_2023.xlsx
lk_fisheries_weekly_fish_prices_reports	2023-11-08-2nd-week-november-2023e-45c61c7f	2nd-week-november-2023excel-22-kb	2023-11-08	2nd Week November 2023[EXCEL - 22 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2023/nov2nd_week_2023.xlsx
lk_fisheries_weekly_fish_prices_reports	2023-11-01-1st-week-november-2023e-707a0dc6	1st-week-november-2023excel-22-kb	2023-11-01	1st Week November 2023[EXCEL - 22 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2023/nov1st_week_2023.xlsx
lk_fisheries_weekly_fish_prices_reports	2023-10-22-4th-week-october-2023ex-00bb8977	4th-week-october-2023excel-23-kb	2023-10-22	4th Week October 2023[EXCEL - 23 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2023/oct_4th_week_2023.xlsx
lk_fisheries_weekly_fish_prices_reports	2023-10-15-3rd-week-october-2023ex-5e8739d4	3rd-week-october-2023excel-22-kb	2023-10-15	3rd Week October 2023[EXCEL - 22 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2023/oct_3rd_week_2023.xlsx
lk_fisheries_weekly_fish_prices_reports	2023-10-08-2nd-week-october-2023ex-01edf742	2nd-week-october-2023excel-21-kb	2023-10-08	2nd Week October 2023[EXCEL - 21 KB]	https://www.fisheries.gov.lk/web/index.php/en/statistics/weekly-fish-prices	en	https://www.fisheries.gov.lk/web/images/statistics/weekly/2023/oct_2nd_week_2023.xlsx
